,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.009,13.1649,0.0000,11.4837,0.0000,12.1862,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.012,13.1627,0.0000,11.4817,0.0000,12.1789,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.015,13.1594,0.0000,11.4837,0.0000,12.1872,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.040,13.1627,0.0000,11.4827,0.0000,12.1831,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.042,13.1627,0.0000,11.4817,0.0000,12.1841,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.068,13.1594,0.0000,11.4857,0.0000,12.1789,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.070,13.1627,0.0000,11.4847,0.0000,12.1851,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.089,13.1638,0.0000,11.4847,0.0000,12.1810,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.091,13.1594,0.0000,11.4817,0.0000,12.1799,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.097,13.1627,0.0000,11.4827,0.0000,12.1799,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.099,13.1605,0.0000,11.4847,0.0000,12.1841,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.103,13.1605,0.0000,11.4837,0.0000,12.1820,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.113,13.1605,0.0000,11.4807,0.0000,12.1810,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
