,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.008,13.1484,0.0000,11.4605,0.0000,12.1664,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.011,13.1506,0.0000,11.4595,0.0000,12.1601,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.013,13.1484,0.0000,11.4595,0.0000,12.1633,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.027,13.1484,0.0000,11.4574,0.0000,12.1674,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.032,13.1473,0.0000,11.4574,0.0000,12.1653,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.034,13.1495,0.0000,11.4605,0.0000,12.1695,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.066,13.1561,0.0000,11.4595,0.0000,12.1643,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.069,13.1506,0.0000,11.4564,0.0000,12.1685,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.071,13.1539,0.0000,11.4595,0.0000,12.1674,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.078,13.1506,0.0000,11.4574,0.0000,12.1653,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.081,13.1528,0.0000,11.4585,0.0000,12.1674,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
