,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.009,13.1528,0.0000,11.4685,0.0000,12.1768,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.033,13.1550,0.0000,11.4706,0.0000,12.1747,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.035,13.1539,0.0000,11.4685,0.0000,12.1737,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.041,13.1572,0.0000,11.4706,0.0000,12.1705,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.044,13.1583,0.0000,11.4706,0.0000,12.1705,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.063,13.1539,0.0000,11.4655,0.0000,12.1726,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.065,13.1605,0.0000,11.4685,0.0000,12.1705,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.071,13.1539,0.0000,11.4675,0.0000,12.1747,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.076,13.1550,0.0000,11.4706,0.0000,12.1758,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.080,13.1539,0.0000,11.4696,0.0000,12.1726,0.0000,12.4550,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.110,13.1605,0.0000,11.4706,0.0000,12.1758,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.113,13.1539,0.0000,11.4685,0.0000,12.1737,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.116,13.1561,0.0000,11.4706,0.0000,12.1737,0.0000,12.4529,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.119,13.1605,0.0000,11.4675,0.0000,12.1716,0.0000,12.4518,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.149,13.1539,0.0000,11.4716,0.0000,12.1758,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.152,13.1616,0.0000,11.4696,0.0000,12.1737,0.0000,12.4529,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.155,13.1605,0.0000,11.4696,0.0000,12.1726,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.157,13.1561,0.0000,11.4706,0.0000,12.1768,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.189,13.1506,0.0000,11.4706,0.0000,12.1737,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.191,13.1561,0.0000,11.4665,0.0000,12.1758,0.0000,12.4518,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.194,13.1583,0.0000,11.4706,0.0000,12.1758,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.200,13.1528,0.0000,11.4675,0.0000,12.1726,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.234,13.1550,0.0000,11.4696,0.0000,12.1737,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.238,13.1605,0.0000,11.4716,0.0000,12.1726,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
