,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.008,13.1572,0.0000,11.4625,0.0000,12.1716,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.021,13.1594,0.0000,11.4625,0.0000,12.1716,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.023,13.1517,0.0000,11.4645,0.0000,12.1747,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.053,13.1561,0.0000,11.4645,0.0000,12.1737,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.056,13.1528,0.0000,11.4635,0.0000,12.1695,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.059,13.1550,0.0000,11.4595,0.0000,12.1758,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.061,13.1583,0.0000,11.4605,0.0000,12.1716,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.092,13.1517,0.0000,11.4595,0.0000,12.1716,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.097,13.1550,0.0000,11.4625,0.0000,12.1695,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.100,13.1572,0.0000,11.4605,0.0000,12.1747,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.104,13.1572,0.0000,11.4615,0.0000,12.1705,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.135,13.1583,0.0000,11.4615,0.0000,12.1758,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.139,13.1539,0.0000,11.4635,0.0000,12.1716,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.141,13.1572,0.0000,11.4615,0.0000,12.1758,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.144,13.1594,0.0000,11.4615,0.0000,12.1768,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.174,13.1605,0.0000,11.4635,0.0000,12.1737,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.178,13.1572,0.0000,11.4645,0.0000,12.1737,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.180,13.1583,0.0000,11.4605,0.0000,12.1768,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.183,13.1550,0.0000,11.4645,0.0000,12.1768,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.213,13.1616,0.0000,11.4615,0.0000,12.1737,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.219,13.1572,0.0000,11.4645,0.0000,12.1758,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.221,13.1561,0.0000,11.4635,0.0000,12.1768,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.225,13.1605,0.0000,11.4635,0.0000,12.1758,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.255,13.1627,0.0000,11.4625,0.0000,12.1747,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.259,13.1572,0.0000,11.4665,0.0000,12.1758,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.289,13.1539,0.0000,11.4655,0.0000,12.1768,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.292,13.1572,0.0000,11.4645,0.0000,12.1726,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.295,13.1539,0.0000,11.4635,0.0000,12.1768,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.298,13.1583,0.0000,11.4635,0.0000,12.1768,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.301,13.1572,0.0000,11.4655,0.0000,12.1737,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.331,13.1539,0.0000,11.4635,0.0000,12.1768,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.335,13.1572,0.0000,11.4645,0.0000,12.1778,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.351,13.1550,0.0000,11.4665,0.0000,12.1778,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.354,13.1550,0.0000,11.4645,0.0000,12.1768,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.368,13.1550,0.0000,11.4665,0.0000,12.1758,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.370,13.1605,0.0000,11.4645,0.0000,12.1768,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.376,13.1550,0.0000,11.4665,0.0000,12.1726,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.406,13.1616,0.0000,11.4655,0.0000,12.1758,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.410,13.1561,0.0000,11.4665,0.0000,12.1758,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.413,13.1583,0.0000,11.4655,0.0000,12.1768,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.438,13.1539,0.0000,11.4665,0.0000,12.1768,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.440,13.1594,0.0000,11.4635,0.0000,12.1789,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.446,13.1616,0.0000,11.4675,0.0000,12.1799,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
