,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.018,13.1749,0.0000,11.4786,0.0000,12.1778,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.021,13.1683,0.0000,11.4786,0.0000,12.1768,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.029,13.1749,0.0000,11.4776,0.0000,12.1778,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.032,13.1738,0.0000,11.4756,0.0000,12.1758,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.065,13.1672,0.0000,11.4807,0.0000,12.1768,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.068,13.1760,0.0000,11.4786,0.0000,12.1758,0.0000,12.4634,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.071,13.1672,0.0000,11.4746,0.0000,12.1789,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.073,13.1694,0.0000,11.4786,0.0000,12.1705,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.104,13.1760,0.0000,11.4766,0.0000,12.1758,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.107,13.1727,0.0000,11.4756,0.0000,12.1737,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.110,13.1705,0.0000,11.4766,0.0000,12.1758,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.112,13.1771,0.0000,11.4786,0.0000,12.1768,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.116,13.1694,0.0000,11.4766,0.0000,12.1758,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,13.1716,0.0000,11.4776,0.0000,12.1758,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.149,13.1727,0.0000,11.4796,0.0000,12.1778,0.0000,12.4666,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.153,13.1672,0.0000,11.4796,0.0000,12.1831,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.162,13.1727,0.0000,11.4726,0.0000,12.1778,0.0000,12.4677,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.191,13.1716,0.0000,11.4807,0.0000,12.1737,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.194,13.1716,0.0000,11.4756,0.0000,12.1758,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.197,13.1749,0.0000,11.4807,0.0000,12.1737,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.200,13.1760,0.0000,11.4776,0.0000,12.1799,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.216,13.1683,0.0000,11.4756,0.0000,12.1747,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.218,13.1749,0.0000,11.4796,0.0000,12.1758,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.232,13.1727,0.0000,11.4786,0.0000,12.1778,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.235,13.1738,0.0000,11.4796,0.0000,12.1768,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.266,13.1716,0.0000,11.4786,0.0000,12.1758,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.269,13.1672,0.0000,11.4796,0.0000,12.1758,0.0000,12.4666,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.278,13.1716,0.0000,11.4796,0.0000,12.1810,0.0000,12.4666,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
