,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.010,13.1429,0.0000,11.4645,0.0000,12.1705,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.013,13.1462,0.0000,11.4625,0.0000,12.1622,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.016,13.1418,0.0000,11.4645,0.0000,12.1664,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.018,13.1407,0.0000,11.4655,0.0000,12.1653,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.048,13.1462,0.0000,11.4625,0.0000,12.1664,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.053,13.1451,0.0000,11.4615,0.0000,12.1685,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.054,13.1462,0.0000,11.4605,0.0000,12.1674,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.057,13.1407,0.0000,11.4625,0.0000,12.1685,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.087,13.1506,0.0000,11.4635,0.0000,12.1633,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.090,13.1429,0.0000,11.4635,0.0000,12.1612,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.093,13.1440,0.0000,11.4625,0.0000,12.1653,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.100,13.1484,0.0000,11.4625,0.0000,12.1685,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.107,13.1451,0.0000,11.4635,0.0000,12.1653,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.139,13.1484,0.0000,11.4635,0.0000,12.1643,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.143,13.1440,0.0000,11.4625,0.0000,12.1674,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,13.1429,0.0000,11.4645,0.0000,12.1643,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.148,13.1473,0.0000,11.4625,0.0000,12.1612,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.154,13.1451,0.0000,11.4625,0.0000,12.1643,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.184,13.1451,0.0000,11.4635,0.0000,12.1664,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.188,13.1451,0.0000,11.4625,0.0000,12.1674,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.190,13.1451,0.0000,11.4605,0.0000,12.1643,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.193,13.1462,0.0000,11.4645,0.0000,12.1695,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.223,13.1418,0.0000,11.4665,0.0000,12.1695,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.227,13.1451,0.0000,11.4655,0.0000,12.1643,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.229,13.1462,0.0000,11.4655,0.0000,12.1695,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.238,13.1484,0.0000,11.4645,0.0000,12.1685,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.267,13.1473,0.0000,11.4665,0.0000,12.1705,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.271,13.1473,0.0000,11.4645,0.0000,12.1685,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.273,13.1528,0.0000,11.4665,0.0000,12.1695,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.276,13.1418,0.0000,11.4665,0.0000,12.1643,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.306,13.1506,0.0000,11.4675,0.0000,12.1695,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.309,13.1396,0.0000,11.4675,0.0000,12.1664,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.312,13.1451,0.0000,11.4655,0.0000,12.1705,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.314,13.1462,0.0000,11.4655,0.0000,12.1653,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.345,13.1462,0.0000,11.4645,0.0000,12.1685,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.349,13.1440,0.0000,11.4645,0.0000,12.1664,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.352,13.1506,0.0000,11.4655,0.0000,12.1664,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.365,13.1484,0.0000,11.4665,0.0000,12.1695,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.369,13.1495,0.0000,11.4645,0.0000,12.1695,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.377,13.1506,0.0000,11.4625,0.0000,12.1674,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.405,13.1440,0.0000,11.4645,0.0000,12.1705,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.409,13.1484,0.0000,11.4635,0.0000,12.1705,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.412,13.1429,0.0000,11.4645,0.0000,12.1705,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.415,13.1473,0.0000,11.4665,0.0000,12.1685,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.446,13.1440,0.0000,11.4675,0.0000,12.1705,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.449,13.1462,0.0000,11.4696,0.0000,12.1695,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.452,13.1462,0.0000,11.4736,0.0000,12.1737,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.454,13.1440,0.0000,11.4675,0.0000,12.1716,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.484,13.1429,0.0000,11.4685,0.0000,12.1768,0.0000,12.4518,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.488,13.1484,0.0000,11.4726,0.0000,12.1705,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.490,13.1539,0.0000,11.4706,0.0000,12.1705,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.518,13.1517,0.0000,11.4716,0.0000,12.1768,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.524,13.1451,0.0000,11.4756,0.0000,12.1768,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.527,13.1484,0.0000,11.4756,0.0000,12.1737,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.552,13.1473,0.0000,11.4746,0.0000,12.1768,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.554,13.1484,0.0000,11.4716,0.0000,12.1810,0.0000,12.4518,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.561,13.1506,0.0000,11.4766,0.0000,12.1810,0.0000,12.4550,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.563,13.1517,0.0000,11.4817,0.0000,12.1831,0.0000,12.4529,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.581,13.1506,0.0000,11.4847,0.0000,12.1851,0.0000,12.4529,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.584,13.1605,0.0000,11.4887,0.0000,12.1924,0.0000,12.4539,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.586,13.1572,0.0000,11.4877,0.0000,12.1924,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.590,13.1572,0.0000,11.4877,0.0000,12.1872,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.622,13.1550,0.0000,11.4867,0.0000,12.1872,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.626,13.1616,0.0000,11.4897,0.0000,12.1893,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.630,13.1583,0.0000,11.4897,0.0000,12.1893,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.661,13.1583,0.0000,11.4928,0.0000,12.1914,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.664,13.1616,0.0000,11.4978,0.0000,12.1997,0.0000,12.4740,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.666,13.1550,0.0000,11.4978,0.0000,12.2227,0.0000,12.4910,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.673,13.1572,0.0000,11.5079,0.0000,12.2415,0.0000,12.5090,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.675,13.1958,0.0000,11.5879,0.0000,12.2687,0.0000,12.5919,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.705,13.2279,0.0000,11.6763,0.0000,12.3643,0.0000,12.6367,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.708,13.2589,0.0000,11.7263,0.0000,12.4032,0.0000,12.7256,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.710,13.2989,0.0000,11.7630,0.0000,12.4539,0.0000,12.7492,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.713,13.3289,0.0000,11.7978,0.0000,12.4804,0.0000,12.7740,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.743,13.3445,0.0000,11.8234,0.0000,12.5037,0.0000,12.8041,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.747,13.3635,0.0000,11.8439,0.0000,12.5238,0.0000,12.8214,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.752,13.3746,0.0000,11.8593,0.0000,12.5430,0.0000,12.8452,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.782,13.3836,0.0000,11.8809,0.0000,12.5525,0.0000,12.8549,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.785,13.3970,0.0000,11.8942,0.0000,12.5706,0.0000,12.8776,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.788,13.4238,0.0000,11.9066,0.0000,12.5791,0.0000,12.8939,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.795,13.4294,0.0000,11.9282,0.0000,12.5983,0.0000,12.9058,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.798,13.4373,0.0000,11.9447,0.0000,12.6260,0.0000,12.9384,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.827,13.4395,0.0000,11.9570,0.0000,12.6431,0.0000,12.9569,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.830,13.4575,0.0000,11.9684,0.0000,12.6506,0.0000,12.9699,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.833,13.4530,0.0000,11.9704,0.0000,12.6624,0.0000,12.9841,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.835,13.4665,0.0000,11.9818,0.0000,12.6720,0.0000,12.9896,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.866,13.4642,0.0000,11.9921,0.0000,12.6816,0.0000,12.9972,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.869,13.4777,0.0000,11.9994,0.0000,12.6891,0.0000,13.0092,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.872,13.4800,0.0000,12.0025,0.0000,12.6988,0.0000,13.0179,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.878,13.4878,0.0000,12.0097,0.0000,12.7031,0.0000,13.0212,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.908,13.4901,0.0000,12.0138,0.0000,12.7052,0.0000,13.0245,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.911,13.4912,0.0000,12.0159,0.0000,12.7095,0.0000,13.0343,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.914,13.4878,0.0000,12.0211,0.0000,12.7192,0.0000,13.0289,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.920,13.4912,0.0000,12.0221,0.0000,12.7170,0.0000,13.0310,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.924,13.4878,0.0000,12.0180,0.0000,12.7170,0.0000,13.0310,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.966,13.4946,0.0000,12.0200,0.0000,12.7170,0.0000,13.0310,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.969,13.4856,0.0000,12.0180,0.0000,12.7127,0.0000,13.0256,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.971,13.4878,0.0000,12.0169,0.0000,12.7106,0.0000,13.0245,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.985,13.4890,0.0000,12.0097,0.0000,12.7009,0.0000,13.0136,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.988,13.4901,0.0000,12.0025,0.0000,12.6870,0.0000,12.9950,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.990,13.4766,0.0000,11.9870,0.0000,12.6763,0.0000,12.9797,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.993,13.4687,0.0000,11.9694,0.0000,12.6485,0.0000,12.9623,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.027,13.4564,0.0000,11.9447,0.0000,12.6154,0.0000,12.9504,-0.0923,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.030,13.4474,-0.0667,11.9323,-0.1035,12.5898,-0.2028,12.8950,-0.5196,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.033,13.4306,-0.1917,11.9189,-0.2155,12.5642,-0.4054,12.8755,-0.6701,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.060,13.4070,-0.3665,11.9066,-0.3189,12.5323,-0.6581,12.8560,-0.8204,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.064,13.3791,-0.5743,11.8829,-0.5169,12.4952,-0.9524,12.8333,-0.9955,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.067,13.3311,-0.9307,11.8388,-0.8864,12.4518,-1.2965,12.7944,-1.2952,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.069,13.3122,-1.0713,11.7743,-1.4265,12.4011,-1.6982,12.7546,-1.6025,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.099,13.3078,-1.1044,11.7028,-2.0248,12.3558,-2.0572,12.6731,-2.2315,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.131,13.2966,-1.1870,11.5849,-3.0121,12.3191,-2.3488,12.5642,-3.0712,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.134,13.2423,-1.5909,11.5504,-3.3005,12.2698,-2.7394,12.5238,-3.3827,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.159,13.1705,-2.1247,11.5130,-3.6139,12.2290,-3.0628,12.4920,-3.6281,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.161,13.1694,-2.1329,11.5120,-3.6224,12.2060,-3.2450,12.4804,-3.7180,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.167,13.1572,-2.2230,11.5332,-3.4446,12.2008,-3.2863,12.4910,-3.6363,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.188,13.1572,-2.2230,11.5423,-3.3683,12.1956,-3.3277,12.4804,-3.7180,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.190,13.1705,-2.1247,11.5100,-3.6393,12.1987,-3.3029,12.4677,-3.8160,OL,OL,OL,OL,OL,OL,0.0000,0.0000
