,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.007,13.0354,0.0000,11.4171,0.0000,12.0335,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.018,13.0376,0.0000,11.4141,0.0000,12.0314,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.020,13.0343,0.0000,11.4161,0.0000,12.0304,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.022,13.0332,0.0000,11.4161,0.0000,12.0366,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.026,13.0267,0.0000,11.4141,0.0000,12.0335,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.058,13.0310,0.0000,11.4141,0.0000,12.0304,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.061,13.0300,0.0000,11.4151,0.0000,12.0366,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.064,13.0332,0.0000,11.4151,0.0000,12.0324,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.098,13.0365,0.0000,11.4151,0.0000,12.0324,0.0000,12.4064,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.100,13.0310,0.0000,11.4141,0.0000,12.0428,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.103,13.0300,0.0000,11.4191,0.0000,12.0418,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.105,13.0300,0.0000,11.4171,0.0000,12.0324,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.109,13.0289,0.0000,11.4151,0.0000,12.0387,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.139,13.0365,0.0000,11.4171,0.0000,12.0324,0.0000,12.4032,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.142,13.0300,0.0000,11.4161,0.0000,12.0376,0.0000,12.4032,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.145,13.0332,0.0000,11.4141,0.0000,12.0366,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.147,13.0267,0.0000,11.4151,0.0000,12.0335,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.177,13.0310,0.0000,11.4151,0.0000,12.0355,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.180,13.0321,0.0000,11.4151,0.0000,12.0324,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.183,13.0354,0.0000,11.4151,0.0000,12.0355,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
