,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.015,13.0125,0.0000,11.4252,0.0000,12.0438,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.019,13.0114,0.0000,11.4262,0.0000,12.0490,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.021,13.0070,0.0000,11.4252,0.0000,12.0459,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.028,13.0114,0.0000,11.4232,0.0000,12.0438,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.059,13.0157,0.0000,11.4252,0.0000,12.0490,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.062,13.0103,0.0000,11.4232,0.0000,12.0459,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.065,13.0136,0.0000,11.4232,0.0000,12.0438,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.067,13.0136,0.0000,11.4222,0.0000,12.0459,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.098,13.0081,0.0000,11.4242,0.0000,12.0438,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.102,13.0081,0.0000,11.4222,0.0000,12.0480,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.104,13.0157,0.0000,11.4232,0.0000,12.0449,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.106,13.0103,0.0000,11.4252,0.0000,12.0418,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.137,13.0157,0.0000,11.4232,0.0000,12.0490,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.140,13.0114,0.0000,11.4222,0.0000,12.0428,0.0000,12.4032,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.143,13.0125,0.0000,11.4201,0.0000,12.0449,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.150,13.0147,0.0000,11.4212,0.0000,12.0469,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.156,13.0092,0.0000,11.4212,0.0000,12.0459,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.189,13.0103,0.0000,11.4232,0.0000,12.0418,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.192,13.0103,0.0000,11.4232,0.0000,12.0480,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.195,13.0114,0.0000,11.4232,0.0000,12.0407,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.197,13.0103,0.0000,11.4262,0.0000,12.0480,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
