,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.017,12.8863,0.0000,11.3166,0.0000,12.0459,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.020,12.8863,0.0000,11.3146,0.0000,12.0469,0.0000,12.3254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.023,12.8885,0.0000,11.3176,0.0000,12.0532,0.0000,12.3306,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.025,12.8863,0.0000,11.3146,0.0000,12.0459,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.056,12.8906,0.0000,11.3156,0.0000,12.0469,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.059,12.8895,0.0000,11.3136,0.0000,12.0469,0.0000,12.3243,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.061,12.8906,0.0000,11.3166,0.0000,12.0469,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.064,12.8841,0.0000,11.3156,0.0000,12.0469,0.0000,12.3243,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.096,12.8906,0.0000,11.3156,0.0000,12.0480,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.100,12.8895,0.0000,11.3126,0.0000,12.0500,0.0000,12.3243,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.103,12.8874,0.0000,11.3136,0.0000,12.0469,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.105,12.8830,0.0000,11.3186,0.0000,12.0500,0.0000,12.3254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.136,12.8852,0.0000,11.3156,0.0000,12.0500,0.0000,12.3327,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.139,12.8885,0.0000,11.3156,0.0000,12.0480,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.143,12.8863,0.0000,11.3156,0.0000,12.0521,0.0000,12.3306,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,12.8906,0.0000,11.3166,0.0000,12.0490,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.177,12.8895,0.0000,11.3146,0.0000,12.0490,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
