,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.004,12.8885,0.0000,11.3156,0.0000,12.0469,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.007,12.8798,0.0000,11.3166,0.0000,12.0511,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.040,12.8863,0.0000,11.3116,0.0000,12.0469,0.0000,12.3233,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.043,12.8863,0.0000,11.3116,0.0000,12.0469,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.145,12.8841,0.0000,11.3136,0.0000,12.0480,0.0000,12.3243,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.074,12.8830,0.0000,11.3106,0.0000,12.0469,0.0000,12.3243,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.077,12.8874,0.0000,11.3146,0.0000,12.0438,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.080,12.8820,0.0000,11.3126,0.0000,12.0490,0.0000,12.3222,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.107,12.8852,0.0000,11.3136,0.0000,12.0500,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.132,12.8841,0.0000,11.3156,0.0000,12.0418,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.135,12.8820,0.0000,11.3156,0.0000,12.0459,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.144,12.8787,0.0000,11.3146,0.0000,12.0490,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.164,12.8863,0.0000,11.3146,0.0000,12.0459,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.166,12.8798,0.0000,11.3116,0.0000,12.0459,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.170,12.8830,0.0000,11.3116,0.0000,12.0500,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.172,12.8863,0.0000,11.3146,0.0000,12.0428,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.178,12.8852,0.0000,11.3166,0.0000,12.0511,0.0000,12.3254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.208,12.8852,0.0000,11.3146,0.0000,12.0511,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.212,12.8852,0.0000,11.3156,0.0000,12.0438,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.215,12.8863,0.0000,11.3136,0.0000,12.0490,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.217,12.8874,0.0000,11.3156,0.0000,12.0500,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.247,12.8885,0.0000,11.3156,0.0000,12.0480,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.251,12.8830,0.0000,11.3136,0.0000,12.0500,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.256,12.8863,0.0000,11.3146,0.0000,12.0449,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.259,12.8852,0.0000,11.3146,0.0000,12.0490,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.287,12.8852,0.0000,11.3166,0.0000,12.0490,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.291,12.8820,0.0000,11.3146,0.0000,12.0459,0.0000,12.3306,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.293,12.8863,0.0000,11.3176,0.0000,12.0480,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.299,12.8830,0.0000,11.3176,0.0000,12.0480,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.306,12.8852,0.0000,11.3156,0.0000,12.0490,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.336,12.8798,0.0000,11.3176,0.0000,12.0542,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.340,12.8841,0.0000,11.3166,0.0000,12.0459,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.342,12.8830,0.0000,11.3146,0.0000,12.0500,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.344,12.8863,0.0000,11.3186,0.0000,12.0511,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.374,12.8798,0.0000,11.3186,0.0000,12.0521,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.378,12.8895,0.0000,11.3206,0.0000,12.0490,0.0000,12.3275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.383,12.8852,0.0000,11.3166,0.0000,12.0511,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.413,12.8852,0.0000,11.3146,0.0000,12.0428,0.0000,12.3254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.417,12.8830,0.0000,11.3156,0.0000,12.0480,0.0000,12.3285,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.419,12.8874,0.0000,11.3146,0.0000,12.0490,0.0000,12.3306,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.426,12.8852,0.0000,11.3126,0.0000,12.0490,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.428,12.8820,0.0000,11.3156,0.0000,12.0500,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.457,12.8830,0.0000,11.3156,0.0000,12.0521,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.461,12.8820,0.0000,11.3136,0.0000,12.0490,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.463,12.8874,0.0000,11.3136,0.0000,12.0511,0.0000,12.3264,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.466,12.8830,0.0000,11.3166,0.0000,12.0500,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.497,12.8852,0.0000,11.3166,0.0000,12.0500,0.0000,12.3338,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.501,12.8906,0.0000,11.3176,0.0000,12.0459,0.0000,12.3296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.506,12.8852,0.0000,11.3176,0.0000,12.0480,0.0000,12.3327,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.509,12.8852,0.0000,11.3196,0.0000,12.0480,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.539,12.8863,0.0000,11.3186,0.0000,12.0532,0.0000,12.3348,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.543,12.8874,0.0000,11.3186,0.0000,12.0490,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.546,12.8841,0.0000,11.3196,0.0000,12.0511,0.0000,12.3317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
