,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.019,13.0125,0.0000,11.4252,0.0000,12.0459,0.0000,12.4117,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.022,13.0081,0.0000,11.4242,0.0000,12.0490,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.024,13.0125,0.0000,11.4252,0.0000,12.0459,0.0000,12.4064,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.027,13.0147,0.0000,11.4252,0.0000,12.0469,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.057,13.0092,0.0000,11.4242,0.0000,12.0438,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.060,13.0136,0.0000,11.4262,0.0000,12.0480,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.063,13.0103,0.0000,11.4252,0.0000,12.0469,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.065,13.0059,0.0000,11.4252,0.0000,12.0449,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.095,13.0092,0.0000,11.4262,0.0000,12.0449,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.099,13.0081,0.0000,11.4262,0.0000,12.0459,0.0000,12.4148,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.108,13.0114,0.0000,11.4222,0.0000,12.0500,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.110,13.0059,0.0000,11.4232,0.0000,12.0438,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.139,13.0136,0.0000,11.4242,0.0000,12.0469,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.143,13.0092,0.0000,11.4262,0.0000,12.0459,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.145,13.0092,0.0000,11.4242,0.0000,12.0511,0.0000,12.4117,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.148,13.0103,0.0000,11.4272,0.0000,12.0459,0.0000,12.4096,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.179,13.0070,0.0000,11.4232,0.0000,12.0459,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.183,13.0114,0.0000,11.4282,0.0000,12.0469,0.0000,12.4096,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.185,13.0114,0.0000,11.4252,0.0000,12.0480,0.0000,12.4075,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.188,13.0092,0.0000,11.4252,0.0000,12.0418,0.0000,12.4106,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.191,13.0103,0.0000,11.4312,0.0000,12.0459,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.221,13.0136,0.0000,11.4292,0.0000,12.0438,0.0000,12.4096,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.225,13.0103,0.0000,11.4282,0.0000,12.0490,0.0000,12.4085,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
