,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.013,13.0398,0.0000,11.4353,0.0000,12.0594,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.016,13.0376,0.0000,11.4343,0.0000,12.0614,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.021,13.0398,0.0000,11.4373,0.0000,12.0583,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.051,13.0398,0.0000,11.4332,0.0000,12.0583,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.055,13.0376,0.0000,11.4363,0.0000,12.0625,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.057,13.0376,0.0000,11.4383,0.0000,12.0552,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.059,13.0365,0.0000,11.4363,0.0000,12.0563,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.217,13.0376,0.0000,11.4353,0.0000,12.0583,0.0000,12.4265,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.118,13.0376,0.0000,11.4393,0.0000,12.0563,0.0000,12.4265,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.121,13.0431,0.0000,11.4343,0.0000,12.0552,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,13.0420,0.0000,11.4353,0.0000,12.0583,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.152,13.0365,0.0000,11.4383,0.0000,12.0573,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.155,13.0376,0.0000,11.4353,0.0000,12.0594,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.159,13.0464,0.0000,11.4353,0.0000,12.0563,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.164,13.0376,0.0000,11.4373,0.0000,12.0635,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.189,13.0409,0.0000,11.4383,0.0000,12.0563,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.192,13.0409,0.0000,11.4383,0.0000,12.0563,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.206,13.0431,0.0000,11.4353,0.0000,12.0563,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.208,13.0365,0.0000,11.4353,0.0000,12.0573,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.222,13.0321,0.0000,11.4363,0.0000,12.0583,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.224,13.0365,0.0000,11.4353,0.0000,12.0583,0.0000,12.4243,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.231,13.0409,0.0000,11.4353,0.0000,12.0614,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.233,13.0420,0.0000,11.4393,0.0000,12.0614,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.236,13.0365,0.0000,11.4353,0.0000,12.0645,0.0000,12.4254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.242,13.0354,0.0000,11.4373,0.0000,12.0645,0.0000,12.4328,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.272,13.0332,0.0000,11.4373,0.0000,12.0614,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.276,13.0409,0.0000,11.4393,0.0000,12.0614,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.281,13.0387,0.0000,11.4393,0.0000,12.0583,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.311,13.0398,0.0000,11.4383,0.0000,12.0625,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.314,13.0365,0.0000,11.4373,0.0000,12.0604,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.317,13.0420,0.0000,11.4383,0.0000,12.0604,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.319,13.0398,0.0000,11.4383,0.0000,12.0635,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.349,13.0376,0.0000,11.4363,0.0000,12.0645,0.0000,12.4338,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.353,13.0431,0.0000,11.4373,0.0000,12.0645,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.356,13.0398,0.0000,11.4373,0.0000,12.0614,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.358,13.0365,0.0000,11.4353,0.0000,12.0614,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.362,13.0376,0.0000,11.4383,0.0000,12.0583,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.393,13.0365,0.0000,11.4363,0.0000,12.0594,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.396,13.0365,0.0000,11.4363,0.0000,12.0573,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.399,13.0376,0.0000,11.4383,0.0000,12.0614,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.407,13.0365,0.0000,11.4373,0.0000,12.0594,0.0000,12.4265,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.437,13.0398,0.0000,11.4363,0.0000,12.0604,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.441,13.0376,0.0000,11.4413,0.0000,12.0625,0.0000,12.4265,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.443,13.0420,0.0000,11.4353,0.0000,12.0625,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.447,13.0464,0.0000,11.4393,0.0000,12.0604,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.477,13.0365,0.0000,11.4373,0.0000,12.0604,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.481,13.0343,0.0000,11.4343,0.0000,12.0625,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.483,13.0431,0.0000,11.4373,0.0000,12.0604,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.486,13.0398,0.0000,11.4393,0.0000,12.0594,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.516,13.0354,0.0000,11.4343,0.0000,12.0583,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.519,13.0376,0.0000,11.4393,0.0000,12.0594,0.0000,12.4254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.522,13.0398,0.0000,11.4343,0.0000,12.0594,0.0000,12.4254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.525,13.0387,0.0000,11.4383,0.0000,12.0604,0.0000,12.4254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.558,13.0365,0.0000,11.4383,0.0000,12.0594,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.562,13.0365,0.0000,11.4383,0.0000,12.0583,0.0000,12.4265,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.564,13.0431,0.0000,11.4403,0.0000,12.0594,0.0000,12.4243,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.567,13.0332,0.0000,11.4383,0.0000,12.0645,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.577,13.0409,0.0000,11.4373,0.0000,12.0625,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.606,13.0398,0.0000,11.4353,0.0000,12.0625,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.609,13.0398,0.0000,11.4383,0.0000,12.0614,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.612,13.0376,0.0000,11.4403,0.0000,12.0656,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.614,13.0409,0.0000,11.4403,0.0000,12.0614,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.645,13.0409,0.0000,11.4403,0.0000,12.0625,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.648,13.0365,0.0000,11.4383,0.0000,12.0614,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.651,13.0398,0.0000,11.4403,0.0000,12.0635,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.683,13.0376,0.0000,11.4383,0.0000,12.0645,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.687,13.0343,0.0000,11.4383,0.0000,12.0625,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.689,13.0365,0.0000,11.4383,0.0000,12.0625,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.696,13.0420,0.0000,11.4383,0.0000,12.0594,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.698,13.0376,0.0000,11.4383,0.0000,12.0625,0.0000,12.4275,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.727,13.0387,0.0000,11.4413,0.0000,12.0594,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.731,13.0365,0.0000,11.4403,0.0000,12.0614,0.0000,12.4328,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.733,13.0376,0.0000,11.4413,0.0000,12.0614,0.0000,12.4296,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.759,13.0409,0.0000,11.4413,0.0000,12.0645,0.0000,12.4254,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.761,13.0398,0.0000,11.4453,0.0000,12.0645,0.0000,12.4286,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.767,13.0376,0.0000,11.4403,0.0000,12.0666,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.769,13.0420,0.0000,11.4423,0.0000,12.0677,0.0000,12.4338,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.794,13.0431,0.0000,11.4423,0.0000,12.0625,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.799,13.0376,0.0000,11.4423,0.0000,12.0645,0.0000,12.4307,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.802,13.0464,0.0000,11.4423,0.0000,12.0645,0.0000,12.4338,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.806,13.0398,0.0000,11.4443,0.0000,12.0687,0.0000,12.4328,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.840,13.0420,0.0000,11.4413,0.0000,12.0666,0.0000,12.4317,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
