,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.020,13.1771,0.0000,11.4786,0.0000,12.1810,0.0000,12.4634,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.024,13.1760,0.0000,11.4776,0.0000,12.1862,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.026,13.1881,0.0000,11.4807,0.0000,12.1872,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.028,13.1782,0.0000,11.4786,0.0000,12.1872,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.032,13.1771,0.0000,11.4837,0.0000,12.1872,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.062,13.1760,0.0000,11.4796,0.0000,12.1872,0.0000,12.4677,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.066,13.1749,0.0000,11.4796,0.0000,12.1893,0.0000,12.4666,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.068,13.1793,0.0000,11.4796,0.0000,12.1862,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.071,13.1815,0.0000,11.4786,0.0000,12.1851,0.0000,12.4666,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.102,13.1826,0.0000,11.4817,0.0000,12.1862,0.0000,12.4666,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.106,13.1760,0.0000,11.4796,0.0000,12.1872,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.115,13.1804,0.0000,11.4827,0.0000,12.1872,0.0000,12.4677,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.117,13.1837,0.0000,11.4776,0.0000,12.1872,0.0000,12.4708,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,13.1848,0.0000,11.4837,0.0000,12.1872,0.0000,12.4687,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.150,13.1749,0.0000,11.4827,0.0000,12.1893,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.153,13.1793,0.0000,11.4847,0.0000,12.1862,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.178,13.1760,0.0000,11.4817,0.0000,12.1893,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.180,13.1804,0.0000,11.4817,0.0000,12.1862,0.0000,12.4677,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.205,13.1749,0.0000,11.4786,0.0000,12.1820,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
