,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.030,13.1727,0.0000,11.4726,0.0000,12.1810,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.032,13.1727,0.0000,11.4716,0.0000,12.1810,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.035,13.1826,0.0000,11.4706,0.0000,12.1810,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.037,13.1760,0.0000,11.4716,0.0000,12.1778,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.068,13.1716,0.0000,11.4726,0.0000,12.1810,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.071,13.1716,0.0000,11.4706,0.0000,12.1810,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.074,13.1771,0.0000,11.4706,0.0000,12.1831,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.076,13.1760,0.0000,11.4706,0.0000,12.1778,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.081,13.1727,0.0000,11.4696,0.0000,12.1831,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.109,13.1793,0.0000,11.4726,0.0000,12.1820,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.115,13.1760,0.0000,11.4706,0.0000,12.1799,0.0000,12.4539,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.117,13.1738,0.0000,11.4726,0.0000,12.1789,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.127,13.1760,0.0000,11.4706,0.0000,12.1799,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.157,13.1749,0.0000,11.4696,0.0000,12.1789,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.161,13.1749,0.0000,11.4706,0.0000,12.1820,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.163,13.1760,0.0000,11.4696,0.0000,12.1778,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.166,13.1771,0.0000,11.4706,0.0000,12.1831,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.197,13.1716,0.0000,11.4706,0.0000,12.1799,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.200,13.1837,0.0000,11.4696,0.0000,12.1841,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.203,13.1760,0.0000,11.4706,0.0000,12.1799,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.205,13.1793,0.0000,11.4726,0.0000,12.1799,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.235,13.1793,0.0000,11.4726,0.0000,12.1851,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.238,13.1738,0.0000,11.4706,0.0000,12.1831,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.249,13.1771,0.0000,11.4726,0.0000,12.1789,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.251,13.1826,0.0000,11.4726,0.0000,12.1778,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.280,13.1760,0.0000,11.4716,0.0000,12.1810,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.286,13.1760,0.0000,11.4706,0.0000,12.1810,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.288,13.1727,0.0000,11.4696,0.0000,12.1799,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.291,13.1727,0.0000,11.4736,0.0000,12.1831,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.295,13.1760,0.0000,11.4726,0.0000,12.1841,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.324,13.1848,0.0000,11.4726,0.0000,12.1831,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.327,13.1782,0.0000,11.4746,0.0000,12.1810,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.329,13.1782,0.0000,11.4726,0.0000,12.1831,0.0000,12.4539,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.332,13.1727,0.0000,11.4736,0.0000,12.1851,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.362,13.1738,0.0000,11.4736,0.0000,12.1810,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.366,13.1749,0.0000,11.4756,0.0000,12.1831,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.375,13.1771,0.0000,11.4736,0.0000,12.1810,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.377,13.1749,0.0000,11.4736,0.0000,12.1810,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.406,13.1727,0.0000,11.4736,0.0000,12.1851,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.409,13.1738,0.0000,11.4756,0.0000,12.1799,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.412,13.1782,0.0000,11.4726,0.0000,12.1841,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
