,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.004,13.1749,0.0000,11.4756,0.0000,12.1862,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.005,13.1749,0.0000,11.4786,0.0000,12.1841,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.039,13.1771,0.0000,11.4776,0.0000,12.1841,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.042,13.1771,0.0000,11.4786,0.0000,12.1799,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.048,13.1771,0.0000,11.4766,0.0000,12.1810,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.050,13.1760,0.0000,11.4726,0.0000,12.1831,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.079,13.1771,0.0000,11.4776,0.0000,12.1831,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.083,13.1793,0.0000,11.4776,0.0000,12.1799,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.085,13.1760,0.0000,11.4756,0.0000,12.1820,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.088,13.1749,0.0000,11.4766,0.0000,12.1831,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.119,13.1782,0.0000,11.4736,0.0000,12.1851,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.123,13.1771,0.0000,11.4786,0.0000,12.1862,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.125,13.1793,0.0000,11.4756,0.0000,12.1810,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.129,13.1716,0.0000,11.4756,0.0000,12.1831,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.162,13.1771,0.0000,11.4746,0.0000,12.1831,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.165,13.1771,0.0000,11.4766,0.0000,12.1831,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.168,13.1782,0.0000,11.4746,0.0000,12.1799,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.174,13.1738,0.0000,11.4776,0.0000,12.1810,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.204,13.1760,0.0000,11.4776,0.0000,12.1831,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.208,13.1749,0.0000,11.4756,0.0000,12.1851,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.210,13.1749,0.0000,11.4756,0.0000,12.1841,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.212,13.1749,0.0000,11.4766,0.0000,12.1820,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.216,13.1749,0.0000,11.4786,0.0000,12.1851,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.247,13.1771,0.0000,11.4766,0.0000,12.1841,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.250,13.1815,0.0000,11.4766,0.0000,12.1862,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.252,13.1749,0.0000,11.4796,0.0000,12.1841,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.255,13.1826,0.0000,11.4776,0.0000,12.1810,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
