,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.021,13.0573,0.0000,11.4383,0.0000,12.0863,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.026,13.0496,0.0000,11.4373,0.0000,12.0842,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.033,13.0529,0.0000,11.4373,0.0000,12.0822,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.035,13.0518,0.0000,11.4373,0.0000,12.0832,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.064,13.0507,0.0000,11.4383,0.0000,12.0842,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.068,13.0551,0.0000,11.4373,0.0000,12.0853,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.070,13.0496,0.0000,11.4373,0.0000,12.0863,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.076,13.0551,0.0000,11.4413,0.0000,12.0842,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.084,13.0496,0.0000,11.4373,0.0000,12.0842,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.188,13.0551,0.0000,11.4403,0.0000,12.0842,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.191,13.0507,0.0000,11.4393,0.0000,12.0884,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.194,13.0551,0.0000,11.4363,0.0000,12.0853,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.200,13.0518,0.0000,11.4403,0.0000,12.0842,0.0000,12.4338,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.202,13.0551,0.0000,11.4393,0.0000,12.0884,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.211,13.0573,0.0000,11.4403,0.0000,12.0822,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.213,13.0529,0.0000,11.4373,0.0000,12.0842,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.216,13.0518,0.0000,11.4373,0.0000,12.0822,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.219,13.0518,0.0000,11.4373,0.0000,12.0832,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.221,13.0573,0.0000,11.4383,0.0000,12.0842,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.224,13.0529,0.0000,11.4373,0.0000,12.0884,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.230,13.0518,0.0000,11.4383,0.0000,12.0884,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.232,13.0529,0.0000,11.4383,0.0000,12.0884,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.263,13.0540,0.0000,11.4353,0.0000,12.0853,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.266,13.0507,0.0000,11.4363,0.0000,12.0863,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.269,13.0518,0.0000,11.4353,0.0000,12.0853,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.277,13.0573,0.0000,11.4383,0.0000,12.0874,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.306,13.0518,0.0000,11.4403,0.0000,12.0894,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.310,13.0518,0.0000,11.4403,0.0000,12.0884,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.312,13.0518,0.0000,11.4373,0.0000,12.0842,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.319,13.0551,0.0000,11.4393,0.0000,12.0853,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.326,13.0573,0.0000,11.4373,0.0000,12.0884,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.356,13.0496,0.0000,11.4383,0.0000,12.0853,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.361,13.0507,0.0000,11.4423,0.0000,12.0884,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.364,13.0595,0.0000,11.4403,0.0000,12.0863,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.379,13.0518,0.0000,11.4413,0.0000,12.0894,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.381,13.0551,0.0000,11.4403,0.0000,12.0905,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.388,13.0518,0.0000,11.4413,0.0000,12.0884,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.390,13.0551,0.0000,11.4423,0.0000,12.0884,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.422,13.0606,0.0000,11.4383,0.0000,12.0863,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.425,13.0507,0.0000,11.4393,0.0000,12.0884,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.431,13.0540,0.0000,11.4423,0.0000,12.0863,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.439,13.0518,0.0000,11.4413,0.0000,12.0884,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.442,13.0551,0.0000,11.4433,0.0000,12.0884,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.470,13.0551,0.0000,11.4403,0.0000,12.0884,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.476,13.0496,0.0000,11.4413,0.0000,12.0874,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.478,13.0573,0.0000,11.4383,0.0000,12.0884,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.481,13.0551,0.0000,11.4403,0.0000,12.0894,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.512,13.0507,0.0000,11.4413,0.0000,12.0884,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.519,13.0518,0.0000,11.4393,0.0000,12.0894,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.524,13.0507,0.0000,11.4423,0.0000,12.0884,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.525,13.0529,0.0000,11.4403,0.0000,12.0863,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.530,13.0562,0.0000,11.4423,0.0000,12.0905,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.564,13.0551,0.0000,11.4423,0.0000,12.0884,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.566,13.0551,0.0000,11.4453,0.0000,12.0863,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.570,13.0551,0.0000,11.4413,0.0000,12.0894,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.574,13.0518,0.0000,11.4403,0.0000,12.0894,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.605,13.0584,0.0000,11.4463,0.0000,12.0894,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.610,13.0540,0.0000,11.4413,0.0000,12.0915,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.612,13.0540,0.0000,11.4413,0.0000,12.0905,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.616,13.0562,0.0000,11.4403,0.0000,12.0884,0.0000,12.4349,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.645,13.0507,0.0000,11.4403,0.0000,12.0894,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.650,13.0551,0.0000,11.4443,0.0000,12.0884,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.651,13.0540,0.0000,11.4403,0.0000,12.0894,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.660,13.0540,0.0000,11.4443,0.0000,12.0915,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.689,13.0529,0.0000,11.4403,0.0000,12.0915,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.721,13.0540,0.0000,11.4453,0.0000,12.0946,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.722,13.0529,0.0000,11.4443,0.0000,12.0936,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.747,13.0551,0.0000,11.4443,0.0000,12.0957,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.750,13.0573,0.0000,11.4474,0.0000,12.0915,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.758,13.0540,0.0000,11.4453,0.0000,12.0936,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.760,13.0540,0.0000,11.4474,0.0000,12.0915,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.762,13.0562,0.0000,11.4474,0.0000,12.0936,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.765,13.0529,0.0000,11.4463,0.0000,12.0926,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.767,13.0584,0.0000,11.4494,0.0000,12.0967,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.770,13.0584,0.0000,11.4514,0.0000,12.1029,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.805,13.0617,0.0000,11.4544,0.0000,12.1029,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.834,13.0595,0.0000,11.4544,0.0000,12.1466,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.836,13.0617,0.0000,11.4696,0.0000,12.1789,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.861,13.0683,0.0000,11.5039,0.0000,12.2039,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.864,13.0924,0.0000,11.5160,0.0000,12.2206,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.871,13.1220,0.0000,11.5261,0.0000,12.2426,0.0000,12.4761,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.874,13.1418,0.0000,11.5423,0.0000,12.2530,0.0000,12.4857,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.876,13.1605,0.0000,11.5535,0.0000,12.2792,0.0000,12.4984,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.878,13.1782,0.0000,11.5595,0.0000,12.2897,0.0000,12.5132,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.881,13.1881,0.0000,11.5626,0.0000,12.3012,0.0000,12.5228,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.884,13.2014,0.0000,11.5727,0.0000,12.3086,0.0000,12.5313,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.917,13.2091,0.0000,11.5808,0.0000,12.3212,0.0000,12.5430,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.919,13.2168,0.0000,11.5808,0.0000,12.3254,0.0000,12.5504,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.947,13.2279,0.0000,11.5839,0.0000,12.3338,0.0000,12.5578,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.950,13.2268,0.0000,11.5869,0.0000,12.3443,0.0000,12.5653,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.956,13.2379,0.0000,11.5920,0.0000,12.3516,0.0000,12.5759,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.958,13.2423,0.0000,11.5910,0.0000,12.3579,0.0000,12.5781,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.961,13.2500,0.0000,11.6001,0.0000,12.3622,0.0000,12.5845,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.994,13.2534,0.0000,11.6011,0.0000,12.3727,0.0000,12.5887,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.000,13.2511,0.0000,11.6072,0.0000,12.3727,0.0000,12.5962,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.002,13.2556,0.0000,11.6031,0.0000,12.3748,0.0000,12.6015,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.005,13.2511,0.0000,11.6062,0.0000,12.3779,0.0000,12.5994,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.007,13.2589,0.0000,11.6082,0.0000,12.3822,0.0000,12.6079,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.010,13.2622,0.0000,11.6102,0.0000,12.3822,0.0000,12.6068,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.039,13.2622,0.0000,11.6092,0.0000,12.3864,0.0000,12.6100,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.047,13.2622,0.0000,11.6133,0.0000,12.3864,0.0000,12.6090,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.055,13.2589,-0.0251,11.6082,-0.0437,12.3916,0.0425,12.6090,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.086,13.2611,-0.0084,11.6123,-0.0087,12.3885,0.0170,12.6143,0.0338,OL,OL,OL,OL,OL,OL,0.0000,0.0000
