,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.012,13.0518,0.0000,11.4373,0.0000,12.0884,0.0000,12.4328,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.015,13.0485,0.0000,11.4353,0.0000,12.0894,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.017,13.0529,0.0000,11.4353,0.0000,12.0874,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.024,13.0507,0.0000,11.4373,0.0000,12.0894,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.028,13.0551,0.0000,11.4363,0.0000,12.0884,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.037,13.0496,0.0000,11.4343,0.0000,12.0863,0.0000,12.4381,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.066,13.0518,0.0000,11.4343,0.0000,12.0874,0.0000,12.4360,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.069,13.0529,0.0000,11.4363,0.0000,12.0874,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.072,13.0518,0.0000,11.4343,0.0000,12.0894,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.074,13.0540,0.0000,11.4353,0.0000,12.0874,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.105,13.0518,0.0000,11.4353,0.0000,12.0863,0.0000,12.4370,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
