,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.010,13.0946,0.0000,11.3899,0.0000,12.1112,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.014,13.0913,0.0000,11.3879,0.0000,12.1081,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.017,13.0957,0.0000,11.3869,0.0000,12.1071,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.022,13.0957,0.0000,11.3859,0.0000,12.1133,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.025,13.0957,0.0000,11.3869,0.0000,12.1112,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.044,13.0902,0.0000,11.3910,0.0000,12.1071,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.046,13.0913,0.0000,11.3899,0.0000,12.1071,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.052,13.0990,0.0000,11.3849,0.0000,12.1112,0.0000,12.4032,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.055,13.0891,0.0000,11.3879,0.0000,12.1092,0.0000,12.4032,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.061,13.0880,0.0000,11.3879,0.0000,12.1071,0.0000,12.3948,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.091,13.0924,0.0000,11.3889,0.0000,12.1092,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.095,13.0913,0.0000,11.3849,0.0000,12.1092,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.097,13.0946,0.0000,11.3849,0.0000,12.1133,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.100,13.0891,0.0000,11.3859,0.0000,12.1102,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.130,13.0902,0.0000,11.3849,0.0000,12.1112,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.134,13.0957,0.0000,11.3849,0.0000,12.1123,0.0000,12.4032,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.136,13.0913,0.0000,11.3849,0.0000,12.1081,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.139,13.0913,0.0000,11.3829,0.0000,12.1092,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.171,13.0924,0.0000,11.3849,0.0000,12.1050,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.175,13.0935,0.0000,11.3879,0.0000,12.1071,0.0000,12.4032,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.177,13.0924,0.0000,11.3899,0.0000,12.1092,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.179,13.0902,0.0000,11.3869,0.0000,12.1050,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.211,13.0946,0.0000,11.3869,0.0000,12.1081,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.214,13.0946,0.0000,11.3849,0.0000,12.1092,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.217,13.0924,0.0000,11.3849,0.0000,12.1102,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.220,13.0891,0.0000,11.3869,0.0000,12.1092,0.0000,12.4053,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.250,13.0924,0.0000,11.3859,0.0000,12.1050,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.253,13.0935,0.0000,11.3839,0.0000,12.1071,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.256,13.0946,0.0000,11.3819,0.0000,12.1081,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.259,13.0880,0.0000,11.3869,0.0000,12.1071,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.288,13.0935,0.0000,11.3829,0.0000,12.1081,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.292,13.0935,0.0000,11.3819,0.0000,12.1092,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.294,13.0935,0.0000,11.3839,0.0000,12.1060,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.297,13.0847,0.0000,11.3809,0.0000,12.1081,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.332,13.0924,0.0000,11.3839,0.0000,12.1050,0.0000,12.4043,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.336,13.0946,0.0000,11.3859,0.0000,12.1050,0.0000,12.3948,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.339,13.0913,0.0000,11.3869,0.0000,12.1060,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.343,13.0935,0.0000,11.3839,0.0000,12.1060,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.374,13.0891,0.0000,11.3809,0.0000,12.1092,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.377,13.0946,0.0000,11.3879,0.0000,12.1060,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.379,13.0891,0.0000,11.3849,0.0000,12.1029,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.383,13.0935,0.0000,11.3819,0.0000,12.1102,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.391,13.0902,0.0000,11.3819,0.0000,12.1102,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.394,13.0858,0.0000,11.3829,0.0000,12.1040,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.423,13.0935,0.0000,11.3859,0.0000,12.1019,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.427,13.0913,0.0000,11.3829,0.0000,12.1081,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.429,13.0891,0.0000,11.3809,0.0000,12.1029,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.433,13.0913,0.0000,11.3829,0.0000,12.1050,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.466,13.0891,0.0000,11.3859,0.0000,12.1071,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.468,13.0869,0.0000,11.3819,0.0000,12.1040,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.471,13.0880,0.0000,11.3849,0.0000,12.1040,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.503,13.0869,0.0000,11.3839,0.0000,12.1019,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.506,13.0957,0.0000,11.3839,0.0000,12.1102,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.509,13.0924,0.0000,11.3849,0.0000,12.1050,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.515,13.0924,0.0000,11.3809,0.0000,12.1081,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.517,13.0880,0.0000,11.3849,0.0000,12.1081,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.546,13.0913,0.0000,11.3859,0.0000,12.1071,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.549,13.0924,0.0000,11.3829,0.0000,12.1081,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.553,13.0869,0.0000,11.3829,0.0000,12.1040,0.0000,12.3937,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.577,13.0913,0.0000,11.3839,0.0000,12.1050,0.0000,12.4022,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.586,13.0913,0.0000,11.3819,0.0000,12.1060,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.588,13.0858,0.0000,11.3839,0.0000,12.1050,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.591,13.0913,0.0000,11.3829,0.0000,12.1050,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.624,13.0913,0.0000,11.3839,0.0000,12.1019,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.627,13.0913,0.0000,11.3789,0.0000,12.1060,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.629,13.0935,0.0000,11.3839,0.0000,12.1071,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.632,13.0902,0.0000,11.3809,0.0000,12.1019,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.636,13.0913,0.0000,11.3789,0.0000,12.1050,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.667,13.0935,0.0000,11.3819,0.0000,12.1050,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.671,13.0902,0.0000,11.3809,0.0000,12.1040,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.673,13.0935,0.0000,11.3859,0.0000,12.1040,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.676,13.0891,0.0000,11.3789,0.0000,12.1050,0.0000,12.4001,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.706,13.0891,0.0000,11.3819,0.0000,12.1019,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.712,13.0880,0.0000,11.3809,0.0000,12.1050,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.715,13.0880,0.0000,11.3809,0.0000,12.1081,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.718,13.0869,0.0000,11.3809,0.0000,12.1040,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.748,13.0913,0.0000,11.3819,0.0000,12.1009,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.752,13.0891,0.0000,11.3789,0.0000,12.1009,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.755,13.0847,0.0000,11.3819,0.0000,12.1050,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.761,13.0847,0.0000,11.3799,0.0000,12.1029,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.790,13.0902,0.0000,11.3809,0.0000,12.1050,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.793,13.0880,0.0000,11.3839,0.0000,12.1060,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.796,13.0913,0.0000,11.3809,0.0000,12.1019,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.798,13.0858,0.0000,11.3819,0.0000,12.1050,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.807,13.0891,0.0000,11.3809,0.0000,12.1029,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.811,13.0869,0.0000,11.3819,0.0000,12.1040,0.0000,12.3990,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.840,13.0913,0.0000,11.3819,0.0000,12.1050,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.846,13.0891,0.0000,11.3829,0.0000,12.1019,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.849,13.0891,0.0000,11.3769,0.0000,12.1050,0.0000,12.3948,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.880,13.0913,0.0000,11.3799,0.0000,12.1029,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.884,13.0858,0.0000,11.3769,0.0000,12.1029,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.886,13.0880,0.0000,11.3809,0.0000,12.1040,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.888,13.0913,0.0000,11.3789,0.0000,12.1040,0.0000,12.4011,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.918,13.0847,0.0000,11.3809,0.0000,12.1019,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.922,13.0891,0.0000,11.3779,0.0000,12.1040,0.0000,12.3937,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.924,13.0902,0.0000,11.3799,0.0000,12.1040,0.0000,12.3948,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.931,13.0902,0.0000,11.3779,0.0000,12.1029,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.933,13.0891,0.0000,11.3809,0.0000,12.1050,0.0000,12.3948,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.966,13.0913,0.0000,11.3779,0.0000,12.1071,0.0000,12.3980,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.968,13.0869,0.0000,11.3819,0.0000,12.1040,0.0000,12.3948,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.971,13.0825,0.0000,11.3789,0.0000,12.0998,0.0000,12.3916,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.002,13.0836,0.0000,11.3779,0.0000,12.0977,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.006,13.0891,0.0000,11.3779,0.0000,12.1029,0.0000,12.3916,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.008,13.0869,0.0000,11.3779,0.0000,12.0988,0.0000,12.3959,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.011,13.0858,0.0000,11.3819,0.0000,12.1040,0.0000,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.041,13.0847,0.0000,11.3779,0.0000,12.1019,-0.0172,12.3990,0.0170,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.045,13.0858,0.0084,11.3749,-0.0265,12.0998,-0.0343,12.3990,0.0170,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.047,13.0913,0.0503,11.3779,0.0000,12.0988,-0.0429,12.3980,0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.054,13.0913,0.0503,11.3769,-0.0088,12.0988,-0.0429,12.3906,-0.0510,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.056,13.0913,0.0503,11.3769,-0.0088,12.0998,-0.0343,12.3969,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.085,13.0880,0.0251,11.3789,0.0088,12.1040,0.0000,12.3959,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.089,13.0847,0.0000,11.3799,0.0177,12.1040,0.0000,12.3980,0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.093,13.0858,0.0084,11.3779,0.0000,12.1019,-0.0172,12.3959,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.123,13.0880,0.0251,11.3799,0.0177,12.1040,0.0000,12.3959,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.127,13.0858,0.0084,11.3759,-0.0177,12.1009,-0.0257,12.3959,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.129,13.0880,0.0251,11.3789,0.0088,12.0988,-0.0429,12.3959,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.132,13.0880,0.0251,11.3779,0.0000,12.1019,-0.0172,12.3959,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.136,13.0869,0.0168,11.3809,0.0265,12.0977,-0.0515,12.3906,-0.0510,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.167,13.0836,-0.0084,11.3789,0.0088,12.0988,-0.0429,12.3959,-0.0085,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.171,13.0814,-0.0252,11.3769,-0.0088,12.1040,0.0000,12.3895,-0.0595,OL,OL,OL,OL,OL,OL,0.0000,0.0000
