,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.005,13.0584,0.0000,11.3749,0.0000,12.1092,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.033,13.0584,0.0000,11.3718,0.0000,12.1102,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.037,13.0573,0.0000,11.3769,0.0000,12.1123,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.040,13.0595,0.0000,11.3739,0.0000,12.1092,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.047,13.0639,0.0000,11.3739,0.0000,12.1050,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.091,13.0584,0.0000,11.3749,0.0000,12.1071,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.094,13.0595,0.0000,11.3749,0.0000,12.1081,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.097,13.0595,0.0000,11.3749,0.0000,12.1081,0.0000,12.3685,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.111,13.0606,0.0000,11.3749,0.0000,12.1092,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.113,13.0606,0.0000,11.3728,0.0000,12.1081,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.138,13.0606,0.0000,11.3718,0.0000,12.1071,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.140,13.0595,0.0000,11.3749,0.0000,12.1071,0.0000,12.3695,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.143,13.0650,0.0000,11.3749,0.0000,12.1102,0.0000,12.3748,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,13.0606,0.0000,11.3759,0.0000,12.1081,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.148,13.0595,0.0000,11.3708,0.0000,12.1071,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.150,13.0573,0.0000,11.3739,0.0000,12.1071,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.180,13.0617,0.0000,11.3728,0.0000,12.1133,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.183,13.0606,0.0000,11.3739,0.0000,12.1081,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.188,13.0617,0.0000,11.3749,0.0000,12.1060,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.218,13.0606,0.0000,11.3728,0.0000,12.1060,0.0000,12.3748,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.222,13.0595,0.0000,11.3728,0.0000,12.1040,0.0000,12.3674,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.224,13.0584,0.0000,11.3718,0.0000,12.1081,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.227,13.0650,0.0000,11.3749,0.0000,12.1112,0.0000,12.3695,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.230,13.0584,0.0000,11.3749,0.0000,12.1092,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.261,13.0584,0.0000,11.3749,0.0000,12.1081,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.264,13.0672,0.0000,11.3739,0.0000,12.1071,0.0000,12.3685,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.268,13.0617,0.0000,11.3749,0.0000,12.1050,0.0000,12.3748,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.272,13.0573,0.0000,11.3728,0.0000,12.1071,0.0000,12.3685,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.280,13.0595,0.0000,11.3708,0.0000,12.1092,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.284,13.0573,0.0000,11.3749,0.0000,12.1123,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.313,13.0639,0.0000,11.3688,0.0000,12.1081,0.0000,12.3685,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.319,13.0540,0.0000,11.3728,0.0000,12.1050,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.324,13.0606,0.0000,11.3718,0.0000,12.1123,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.353,13.0606,0.0000,11.3739,0.0000,12.1123,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.357,13.0595,0.0000,11.3728,0.0000,12.1071,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.359,13.0573,0.0000,11.3728,0.0000,12.1092,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.361,13.0606,0.0000,11.3718,0.0000,12.1112,0.0000,12.3685,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.392,13.0639,0.0000,11.3739,0.0000,12.1112,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.395,13.0551,0.0000,11.3728,0.0000,12.1081,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.398,13.0639,0.0000,11.3759,0.0000,12.1071,0.0000,12.3685,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.404,13.0617,0.0000,11.3739,0.0000,12.1071,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.408,13.0573,0.0000,11.3749,0.0000,12.1123,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.437,13.0595,0.0000,11.3708,0.0000,12.1123,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.441,13.0584,0.0000,11.3739,0.0000,12.1081,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.446,13.0606,0.0000,11.3749,0.0000,12.1071,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.477,13.0628,0.0000,11.3718,0.0000,12.1050,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.480,13.0573,0.0000,11.3718,0.0000,12.1050,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.483,13.0573,0.0000,11.3759,0.0000,12.1071,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.485,13.0562,0.0000,11.3718,0.0000,12.1102,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.489,13.0628,0.0000,11.3779,0.0000,12.1060,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.520,13.0584,0.0000,11.3769,0.0000,12.1123,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.523,13.0628,0.0000,11.3749,0.0000,12.1102,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.526,13.0617,0.0000,11.3759,0.0000,12.1081,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.531,13.0617,0.0000,11.3739,0.0000,12.1092,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.562,13.0628,0.0000,11.3749,0.0000,12.1102,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.565,13.0606,0.0000,11.3779,0.0000,12.1154,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.570,13.0650,0.0000,11.3749,0.0000,12.1081,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.573,13.0595,0.0000,11.3759,0.0000,12.1050,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.602,13.0573,0.0000,11.3718,0.0000,12.1092,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.605,13.0628,0.0000,11.3749,0.0000,12.1071,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.608,13.0584,0.0000,11.3739,0.0000,12.1102,0.0000,12.3685,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.612,13.0562,0.0000,11.3749,0.0000,12.1092,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.643,13.0595,0.0000,11.3769,0.0000,12.1081,0.0000,12.3748,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.656,13.0584,0.0000,11.3749,0.0000,12.1092,0.0000,12.3727,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.658,13.0584,0.0000,11.3739,0.0000,12.1102,0.0000,12.3748,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.660,13.0606,0.0000,11.3739,0.0000,12.1112,0.0000,12.3706,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.663,13.0595,0.0000,11.3759,0.0000,12.1102,0.0000,12.3737,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.676,13.0584,0.0000,11.3739,0.0000,12.1081,0.0000,12.3748,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.678,13.0639,0.0000,11.3759,0.0000,12.1123,0.0000,12.3716,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
