,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.020,13.0529,0.0000,11.3799,0.0000,12.0718,0.0000,12.3548,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.023,13.0573,0.0000,11.3819,0.0000,12.0697,0.0000,12.3537,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.026,13.0584,0.0000,11.3809,0.0000,12.0666,0.0000,12.3548,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.033,13.0595,0.0000,11.3819,0.0000,12.0728,0.0000,12.3548,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.062,13.0617,0.0000,11.3839,0.0000,12.0708,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.066,13.0573,0.0000,11.3809,0.0000,12.0697,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.068,13.0606,0.0000,11.3829,0.0000,12.0687,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.071,13.0562,0.0000,11.3809,0.0000,12.0728,0.0000,12.3558,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.074,13.0551,0.0000,11.3799,0.0000,12.0677,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.115,13.0584,0.0000,11.3809,0.0000,12.0708,0.0000,12.3548,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.118,13.0551,0.0000,11.3819,0.0000,12.0749,0.0000,12.3548,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.121,13.0573,0.0000,11.3809,0.0000,12.0739,0.0000,12.3537,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.155,13.0562,0.0000,11.3829,0.0000,12.0718,0.0000,12.3548,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.159,13.0540,0.0000,11.3829,0.0000,12.0728,0.0000,12.3558,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.161,13.0606,0.0000,11.3829,0.0000,12.0687,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.163,13.0617,0.0000,11.3839,0.0000,12.0677,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.167,13.0595,0.0000,11.3839,0.0000,12.0708,0.0000,12.3558,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.197,13.0562,0.0000,11.3849,0.0000,12.0687,0.0000,12.3579,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.201,13.0617,0.0000,11.3809,0.0000,12.0697,0.0000,12.3516,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.204,13.0628,0.0000,11.3849,0.0000,12.0677,0.0000,12.3548,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.206,13.0584,0.0000,11.3829,0.0000,12.0708,0.0000,12.3558,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.236,13.0584,0.0000,11.3819,0.0000,12.0687,0.0000,12.3537,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.240,13.0551,0.0000,11.3819,0.0000,12.0697,0.0000,12.3590,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.242,13.0573,0.0000,11.3839,0.0000,12.0687,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.253,13.0562,0.0000,11.3819,0.0000,12.0708,0.0000,12.3537,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.283,13.0595,0.0000,11.3819,0.0000,12.0708,0.0000,12.3569,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.287,13.0595,0.0000,11.3829,0.0000,12.0708,0.0000,12.3527,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.289,13.0606,0.0000,11.3799,0.0000,12.0728,0.0000,12.3516,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.292,13.0573,0.0000,11.3839,0.0000,12.0687,0.0000,12.3569,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.320,13.0562,0.0000,11.3789,0.0000,12.0697,0.0000,12.3558,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
