,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.018,13.1176,0.0000,11.4121,0.0000,12.1372,0.0000,12.3916,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.021,13.1176,0.0000,11.4141,0.0000,12.1372,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.024,13.1165,0.0000,11.4141,0.0000,12.1372,0.0000,12.3916,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.029,13.1154,0.0000,11.4151,0.0000,12.1383,0.0000,12.3906,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.059,13.1132,0.0000,11.4131,0.0000,12.1372,0.0000,12.3843,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.063,13.1165,0.0000,11.4131,0.0000,12.1404,0.0000,12.3885,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.066,13.1198,0.0000,11.4151,0.0000,12.1404,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.091,13.1165,0.0000,11.4111,0.0000,12.1383,0.0000,12.3853,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.093,13.1143,0.0000,11.4131,0.0000,12.1372,0.0000,12.3843,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.119,13.1231,0.0000,11.4131,0.0000,12.1372,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.121,13.1165,0.0000,11.4121,0.0000,12.1341,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.140,13.1198,0.0000,11.4131,0.0000,12.1372,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.145,13.1187,0.0000,11.4101,0.0000,12.1372,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.149,13.1143,0.0000,11.4121,0.0000,12.1320,0.0000,12.3885,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.151,13.1231,0.0000,11.4071,0.0000,12.1393,0.0000,12.3864,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.157,13.1176,0.0000,11.4111,0.0000,12.1362,0.0000,12.3864,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.160,13.1154,0.0000,11.4121,0.0000,12.1362,0.0000,12.3843,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.255,13.1154,0.0000,11.4111,0.0000,12.1372,0.0000,12.3853,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.203,13.1198,0.0000,11.4091,0.0000,12.1362,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.206,13.1187,0.0000,11.4121,0.0000,12.1341,0.0000,12.3906,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.219,13.1154,0.0000,11.4091,0.0000,12.1404,0.0000,12.3906,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.222,13.1198,0.0000,11.4060,0.0000,12.1362,0.0000,12.3843,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.224,13.1154,0.0000,11.4121,0.0000,12.1393,0.0000,12.3874,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
