,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.028,13.0540,0.0000,11.3387,0.0000,12.0946,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.034,13.0518,0.0000,11.3407,0.0000,12.0926,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.037,13.0540,0.0000,11.3427,0.0000,12.0894,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.067,13.0496,0.0000,11.3417,0.0000,12.0957,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.070,13.0507,0.0000,11.3427,0.0000,12.0957,0.0000,12.3622,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.073,13.0507,0.0000,11.3407,0.0000,12.0915,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.079,13.0474,0.0000,11.3427,0.0000,12.0915,0.0000,12.3622,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.081,13.0518,0.0000,11.3427,0.0000,12.0915,0.0000,12.3590,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.111,13.0529,0.0000,11.3407,0.0000,12.0936,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.114,13.0518,0.0000,11.3427,0.0000,12.0946,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.116,13.0540,0.0000,11.3467,0.0000,12.0936,0.0000,12.3579,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.119,13.0464,0.0000,11.3407,0.0000,12.0936,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.174,13.0551,0.0000,11.3387,0.0000,12.0915,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.178,13.0540,0.0000,11.3417,0.0000,12.0926,0.0000,12.3579,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.186,13.0485,0.0000,11.3397,0.0000,12.0926,0.0000,12.3579,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.189,13.0496,0.0000,11.3417,0.0000,12.0915,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.192,13.0507,0.0000,11.3427,0.0000,12.0957,0.0000,12.3590,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.194,13.0529,0.0000,11.3397,0.0000,12.0946,0.0000,12.3622,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.198,13.0551,0.0000,11.3387,0.0000,12.0936,0.0000,12.3558,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.201,13.0485,0.0000,11.3417,0.0000,12.0915,0.0000,12.3558,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.248,13.0496,0.0000,11.3397,0.0000,12.0926,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.251,13.0518,0.0000,11.3427,0.0000,12.0926,0.0000,12.3579,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.254,13.0518,0.0000,11.3407,0.0000,12.0936,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.268,13.0507,0.0000,11.3397,0.0000,12.0915,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.270,13.0464,0.0000,11.3427,0.0000,12.0926,0.0000,12.3590,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.273,13.0507,0.0000,11.3387,0.0000,12.0957,0.0000,12.3590,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.278,13.0496,0.0000,11.3417,0.0000,12.0915,0.0000,12.3579,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.308,13.0518,0.0000,11.3407,0.0000,12.0915,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.312,13.0507,0.0000,11.3407,0.0000,12.0884,0.0000,12.3590,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.314,13.0507,0.0000,11.3407,0.0000,12.0905,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.320,13.0518,0.0000,11.3417,0.0000,12.0915,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.324,13.0474,0.0000,11.3417,0.0000,12.0936,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.352,13.0507,0.0000,11.3397,0.0000,12.0915,0.0000,12.3600,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.354,13.0496,0.0000,11.3427,0.0000,12.0926,0.0000,12.3590,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.360,13.0529,0.0000,11.3407,0.0000,12.0915,0.0000,12.3611,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.364,13.0507,0.0000,11.3397,0.0000,12.0926,0.0000,12.3622,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
