,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.005,13.1539,0.0000,11.4696,0.0000,12.1445,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.011,13.1517,0.0000,11.4696,0.0000,12.1476,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.013,13.1484,0.0000,11.4665,0.0000,12.1435,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.046,13.1539,0.0000,11.4655,0.0000,12.1435,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.049,13.1550,0.0000,11.4675,0.0000,12.1435,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.052,13.1572,0.0000,11.4696,0.0000,12.1466,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.057,13.1528,0.0000,11.4665,0.0000,12.1466,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.086,13.1517,0.0000,11.4665,0.0000,12.1466,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.089,13.1495,0.0000,11.4706,0.0000,12.1476,0.0000,12.4560,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.092,13.1528,0.0000,11.4696,0.0000,12.1456,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.121,13.1506,0.0000,11.4696,0.0000,12.1445,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.124,13.1528,0.0000,11.4696,0.0000,12.1435,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.127,13.1473,0.0000,11.4675,0.0000,12.1435,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.134,13.1528,0.0000,11.4696,0.0000,12.1435,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.136,13.1528,0.0000,11.4685,0.0000,12.1456,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.165,13.1484,0.0000,11.4675,0.0000,12.1456,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.168,13.1495,0.0000,11.4685,0.0000,12.1435,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.171,13.1517,0.0000,11.4685,0.0000,12.1445,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.173,13.1550,0.0000,11.4675,0.0000,12.1445,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.208,13.1462,0.0000,11.4675,0.0000,12.1435,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.212,13.1550,0.0000,11.4675,0.0000,12.1466,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.214,13.1517,0.0000,11.4706,0.0000,12.1435,0.0000,12.4560,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.218,13.1495,0.0000,11.4696,0.0000,12.1456,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.248,13.1473,0.0000,11.4675,0.0000,12.1435,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.252,13.1550,0.0000,11.4655,0.0000,12.1466,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.280,13.1506,0.0000,11.4726,0.0000,12.1466,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.282,13.1495,0.0000,11.4685,0.0000,12.1456,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.288,13.1506,0.0000,11.4706,0.0000,12.1456,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.291,13.1561,0.0000,11.4706,0.0000,12.1456,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.315,13.1572,0.0000,11.4675,0.0000,12.1445,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.318,13.1495,0.0000,11.4675,0.0000,12.1466,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.340,13.1517,0.0000,11.4685,0.0000,12.1456,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.342,13.1550,0.0000,11.4736,0.0000,12.1487,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.344,13.1517,0.0000,11.4736,0.0000,12.1466,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.347,13.1572,0.0000,11.4706,0.0000,12.1456,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.349,13.1550,0.0000,11.4716,0.0000,12.1487,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.353,13.1539,0.0000,11.4736,0.0000,12.1445,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.383,13.1495,0.0000,11.4726,0.0000,12.1476,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.387,13.1539,0.0000,11.4716,0.0000,12.1466,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.389,13.1506,0.0000,11.4746,0.0000,12.1435,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.395,13.1528,0.0000,11.4706,0.0000,12.1456,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.426,13.1484,0.0000,11.4696,0.0000,12.1476,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.429,13.1517,0.0000,11.4736,0.0000,12.1487,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.432,13.1583,0.0000,11.4685,0.0000,12.1487,0.0000,12.4634,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.465,13.1539,0.0000,11.4736,0.0000,12.1518,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.468,13.1506,0.0000,11.4696,0.0000,12.1497,0.0000,12.4571,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.470,13.1572,0.0000,11.4685,0.0000,12.1476,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.473,13.1528,0.0000,11.4706,0.0000,12.1508,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.476,13.1517,0.0000,11.4706,0.0000,12.1445,0.0000,12.4582,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.504,13.1517,0.0000,11.4716,0.0000,12.1497,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.508,13.1506,0.0000,11.4706,0.0000,12.1487,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.511,13.1572,0.0000,11.4736,0.0000,12.1487,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.517,13.1561,0.0000,11.4706,0.0000,12.1466,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.520,13.1550,0.0000,11.4726,0.0000,12.1497,0.0000,12.4634,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.549,13.1528,0.0000,11.4726,0.0000,12.1508,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.553,13.1583,0.0000,11.4706,0.0000,12.1518,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.555,13.1572,0.0000,11.4736,0.0000,12.1528,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.588,13.1550,0.0000,11.4716,0.0000,12.1508,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.592,13.1572,0.0000,11.4716,0.0000,12.1487,0.0000,12.4677,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.595,13.1561,0.0000,11.4696,0.0000,12.1518,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.597,13.1561,0.0000,11.4736,0.0000,12.1528,0.0000,12.4634,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.633,13.1528,0.0000,11.4696,0.0000,12.1487,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.637,13.1550,0.0000,11.4756,0.0000,12.1518,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.639,13.1506,0.0000,11.4726,0.0000,12.1497,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.654,13.1506,0.0000,11.4736,0.0000,12.1487,0.0000,12.4603,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.656,13.1528,0.0000,11.4736,0.0000,12.1497,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.662,13.1572,0.0000,11.4756,0.0000,12.1518,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.664,13.1539,0.0000,11.4756,0.0000,12.1518,0.0000,12.4634,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.694,13.1550,0.0000,11.4756,0.0000,12.1549,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.697,13.1517,0.0000,11.4716,0.0000,12.1539,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.699,13.1495,0.0000,11.4756,0.0000,12.1539,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.705,13.1517,0.0000,11.4736,0.0000,12.1508,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.735,13.1539,0.0000,11.4736,0.0000,12.1497,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.739,13.1528,0.0000,11.4776,0.0000,12.1539,0.0000,12.4613,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.742,13.1506,0.0000,11.4776,0.0000,12.1539,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.744,13.1594,0.0000,11.4766,0.0000,12.1487,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.774,13.1506,0.0000,11.4766,0.0000,12.1497,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.778,13.1572,0.0000,11.4736,0.0000,12.1560,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.781,13.1550,0.0000,11.4736,0.0000,12.1539,0.0000,12.4592,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.787,13.1561,0.0000,11.4756,0.0000,12.1549,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.790,13.1550,0.0000,11.4766,0.0000,12.1580,0.0000,12.4656,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.802,13.1517,0.0000,11.4746,0.0000,12.1549,0.0000,12.4624,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.832,13.1550,0.0000,11.4796,0.0000,12.1549,0.0000,12.4708,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.838,13.1528,0.0000,11.4776,0.0000,12.1570,0.0000,12.4677,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.840,13.1550,0.0000,11.4796,0.0000,12.1549,0.0000,12.4677,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.844,13.1561,0.0000,11.4776,0.0000,12.1570,0.0000,12.4634,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.876,13.1528,0.0000,11.4827,0.0000,12.1622,0.0000,12.4687,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.879,13.1583,0.0000,11.4817,0.0000,12.1570,0.0000,12.4708,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.882,13.1561,0.0000,11.4817,0.0000,12.1643,0.0000,12.4645,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.907,13.1572,0.0000,11.4847,0.0000,12.1664,0.0000,12.4687,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.909,13.1848,0.0000,11.4948,0.0000,12.1872,0.0000,12.4761,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.915,13.1892,0.0000,11.5110,0.0000,12.2321,0.0000,12.4910,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.918,13.1848,0.0000,11.5363,0.0000,12.2750,0.0000,12.5366,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.944,13.1881,0.0000,11.5697,0.0000,12.2844,0.0000,12.5791,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.946,13.1804,0.0000,11.5950,0.0000,12.2928,0.0000,12.6068,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.954,13.1837,0.0000,11.6133,0.0000,12.3054,0.0000,12.6228,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.973,13.1749,0.0000,11.6458,0.0000,12.3128,0.0000,12.6421,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.976,13.1716,0.0000,11.6702,0.0000,12.3243,0.0000,12.6570,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.978,13.1771,0.0000,11.6875,0.0000,12.3390,0.0000,12.6688,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.008,13.1804,0.0000,11.7038,0.0000,12.3506,0.0000,12.6806,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.012,13.1815,0.0000,11.7130,0.0000,12.3579,0.0000,12.6913,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.014,13.1760,0.0000,11.7191,0.0000,12.3600,0.0000,12.6977,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.017,13.1815,0.0000,11.7426,0.0000,12.3727,0.0000,12.7041,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.023,13.1815,0.0000,11.7497,0.0000,12.3748,0.0000,12.7159,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.053,13.1760,0.0000,11.7569,0.0000,12.3769,0.0170,12.7224,0.0506,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.057,13.1815,0.0419,11.7641,0.0608,12.3801,0.0426,12.7288,0.1013,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.060,13.1793,0.0251,11.7773,0.1739,12.3853,0.0851,12.7320,0.1266,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.066,13.1804,0.0335,11.7794,0.1913,12.3853,0.0851,12.7374,0.1689,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.068,13.1859,0.0754,11.7804,0.2000,12.3895,0.1192,12.7471,0.2449,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.105,13.1749,-0.0084,11.7865,0.2522,12.3916,0.1362,12.7482,0.2534,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.107,13.1815,0.0419,11.7917,0.2957,12.3906,0.1277,12.7471,0.2449,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.109,13.1793,0.0251,11.7937,0.3131,12.3895,0.1192,12.7568,0.3210,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.139,13.1804,0.0335,11.7947,0.3218,12.3927,0.1447,12.7578,0.3295,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.143,13.1782,0.0167,11.7937,0.3131,12.3948,0.1618,12.7632,0.3718,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.145,13.1782,0.0167,11.8019,0.3827,12.3959,0.1703,12.7632,0.3718,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.148,13.1782,0.0167,11.8009,0.3740,12.3990,0.1958,12.7675,0.4056,OL,OL,OL,OL,OL,OL,0.0000,0.0000
1.152,13.1793,0.0251,11.8050,0.4089,12.3959,0.1703,12.7686,0.4141,OL,OL,OL,OL,OL,OL,0.0000,0.0000
