,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.011,13.1308,0.0000,11.4443,0.0000,12.1320,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.044,13.1297,0.0000,11.4443,0.0000,12.1310,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.047,13.1352,0.0000,11.4423,0.0000,12.1320,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.055,13.1308,0.0000,11.4443,0.0000,12.1320,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.057,13.1308,0.0000,11.4453,0.0000,12.1299,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.087,13.1363,0.0000,11.4443,0.0000,12.1331,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.090,13.1341,0.0000,11.4474,0.0000,12.1341,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.092,13.1374,0.0000,11.4463,0.0000,12.1341,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.095,13.1308,0.0000,11.4453,0.0000,12.1310,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.125,13.1297,0.0000,11.4423,0.0000,12.1299,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.128,13.1352,0.0000,11.4433,0.0000,12.1331,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.131,13.1341,0.0000,11.4463,0.0000,12.1310,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.134,13.1319,0.0000,11.4413,0.0000,12.1331,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.163,13.1363,0.0000,11.4413,0.0000,12.1320,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.169,13.1297,0.0000,11.4443,0.0000,12.1320,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.176,13.1374,0.0000,11.4443,0.0000,12.1331,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.179,13.1330,0.0000,11.4433,0.0000,12.1310,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.185,13.1341,0.0000,11.4433,0.0000,12.1320,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.213,13.1374,0.0000,11.4433,0.0000,12.1320,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.217,13.1396,0.0000,11.4474,0.0000,12.1320,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.219,13.1308,0.0000,11.4453,0.0000,12.1289,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.222,13.1363,0.0000,11.4423,0.0000,12.1299,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.252,13.1330,0.0000,11.4453,0.0000,12.1310,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.256,13.1341,0.0000,11.4423,0.0000,12.1310,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
