,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.013,13.1308,0.0000,11.4463,0.0000,12.1299,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.017,13.1275,0.0000,11.4474,0.0000,12.1331,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.051,13.1363,0.0000,11.4463,0.0000,12.1320,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.055,13.1297,0.0000,11.4423,0.0000,12.1310,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.057,13.1330,0.0000,11.4453,0.0000,12.1320,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.060,13.1374,0.0000,11.4484,0.0000,12.1310,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.090,13.1363,0.0000,11.4433,0.0000,12.1331,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.093,13.1275,0.0000,11.4453,0.0000,12.1320,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.096,13.1341,0.0000,11.4463,0.0000,12.1341,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.102,13.1319,0.0000,11.4453,0.0000,12.1320,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.106,13.1319,0.0000,11.4453,0.0000,12.1320,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.135,13.1341,0.0000,11.4463,0.0000,12.1320,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.138,13.1319,0.0000,11.4474,0.0000,12.1299,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.141,13.1330,0.0000,11.4453,0.0000,12.1310,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.143,13.1330,0.0000,11.4463,0.0000,12.1310,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.177,13.1297,0.0000,11.4453,0.0000,12.1320,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.184,13.1363,0.0000,11.4443,0.0000,12.1320,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.187,13.1363,0.0000,11.4443,0.0000,12.1341,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.189,13.1330,0.0000,11.4463,0.0000,12.1331,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.219,13.1363,0.0000,11.4474,0.0000,12.1351,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.223,13.1319,0.0000,11.4474,0.0000,12.1341,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.226,13.1297,0.0000,11.4494,0.0000,12.1320,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.234,13.1308,0.0000,11.4443,0.0000,12.1341,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.235,13.1319,0.0000,11.4494,0.0000,12.1320,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
