,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.004,13.1440,0.0000,11.4514,0.0000,12.1393,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.008,13.1440,0.0000,11.4474,0.0000,12.1414,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.010,13.1440,0.0000,11.4484,0.0000,12.1372,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.040,13.1462,0.0000,11.4514,0.0000,12.1414,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.043,13.1429,0.0000,11.4504,0.0000,12.1414,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.046,13.1407,0.0000,11.4484,0.0000,12.1383,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.048,13.1418,0.0000,11.4514,0.0000,12.1414,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.052,13.1407,0.0000,11.4474,0.0000,12.1393,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.058,13.1396,0.0000,11.4494,0.0000,12.1424,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.088,13.1407,0.0000,11.4504,0.0000,12.1435,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.092,13.1429,0.0000,11.4484,0.0000,12.1404,0.0000,12.4518,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.094,13.1462,0.0000,11.4474,0.0000,12.1414,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.101,13.1418,0.0000,11.4494,0.0000,12.1404,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.116,13.1418,0.0000,11.4504,0.0000,12.1393,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,13.1429,0.0000,11.4463,0.0000,12.1383,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.151,13.1495,0.0000,11.4504,0.0000,12.1435,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.152,13.1440,0.0000,11.4443,0.0000,12.1404,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.154,13.1396,0.0000,11.4484,0.0000,12.1404,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.185,13.1440,0.0000,11.4484,0.0000,12.1414,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.188,13.1396,0.0000,11.4504,0.0000,12.1393,0.0000,12.4508,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.191,13.1484,0.0000,11.4514,0.0000,12.1372,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.193,13.1462,0.0000,11.4474,0.0000,12.1414,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.223,13.1440,0.0000,11.4504,0.0000,12.1383,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.227,13.1396,0.0000,11.4504,0.0000,12.1414,0.0000,12.4529,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.229,13.1451,0.0000,11.4494,0.0000,12.1393,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.238,13.1440,0.0000,11.4524,0.0000,12.1435,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.307,13.1418,0.0000,11.4474,0.0000,12.1393,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.310,13.1451,0.0000,11.4514,0.0000,12.1414,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.313,13.1429,0.0000,11.4484,0.0000,12.1424,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.315,13.1440,0.0000,11.4514,0.0000,12.1424,0.0000,12.4497,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.318,13.1407,0.0000,11.4514,0.0000,12.1362,0.0000,12.4486,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
