,Ch1,,Ch2,,Ch3,,Ch4,,Ch5,,Ch6,,Ch7,,Ch8,
Time (s),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%),C (pF),ΔC/C0 (%)
0.008,13.1440,0.0000,11.4554,0.0000,12.1612,0.0000,12.4476,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.011,13.1440,0.0000,11.4544,0.0000,12.1601,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.013,13.1462,0.0000,11.4534,0.0000,12.1601,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.043,13.1418,0.0000,11.4574,0.0000,12.1549,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.047,13.1396,0.0000,11.4544,0.0000,12.1653,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.049,13.1418,0.0000,11.4585,0.0000,12.1580,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.052,13.1440,0.0000,11.4544,0.0000,12.1612,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.056,13.1484,0.0000,11.4544,0.0000,12.1549,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.086,13.1418,0.0000,11.4534,0.0000,12.1612,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.089,13.1506,0.0000,11.4564,0.0000,12.1591,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.092,13.1440,0.0000,11.4595,0.0000,12.1622,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.098,13.1506,0.0000,11.4574,0.0000,12.1653,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.140,13.1429,0.0000,11.4564,0.0000,12.1570,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.143,13.1440,0.0000,11.4544,0.0000,12.1622,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.146,13.1462,0.0000,11.4595,0.0000,12.1591,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.171,13.1440,0.0000,11.4544,0.0000,12.1580,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.173,13.1407,0.0000,11.4544,0.0000,12.1580,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.193,13.1429,0.0000,11.4534,0.0000,12.1612,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.197,13.1429,0.0000,11.4564,0.0000,12.1622,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.200,13.1484,0.0000,11.4534,0.0000,12.1601,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.202,13.1451,0.0000,11.4564,0.0000,12.1580,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.204,13.1462,0.0000,11.4564,0.0000,12.1612,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.208,13.1462,0.0000,11.4564,0.0000,12.1612,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.215,13.1484,0.0000,11.4554,0.0000,12.1580,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.222,13.1495,0.0000,11.4574,0.0000,12.1580,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.258,13.1440,0.0000,11.4574,0.0000,12.1570,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.260,13.1473,0.0000,11.4574,0.0000,12.1591,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.263,13.1451,0.0000,11.4574,0.0000,12.1612,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.293,13.1484,0.0000,11.4564,0.0000,12.1601,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.297,13.1396,0.0000,11.4554,0.0000,12.1601,0.0000,12.4412,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.299,13.1473,0.0000,11.4585,0.0000,12.1643,0.0000,12.4391,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.302,13.1495,0.0000,11.4544,0.0000,12.1601,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.332,13.1429,0.0000,11.4564,0.0000,12.1580,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.336,13.1495,0.0000,11.4574,0.0000,12.1612,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.338,13.1429,0.0000,11.4564,0.0000,12.1622,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.346,13.1407,0.0000,11.4564,0.0000,12.1612,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.348,13.1440,0.0000,11.4564,0.0000,12.1591,0.0000,12.4434,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.377,13.1484,0.0000,11.4574,0.0000,12.1570,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.383,13.1451,0.0000,11.4595,0.0000,12.1580,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.385,13.1451,0.0000,11.4585,0.0000,12.1591,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.389,13.1440,0.0000,11.4574,0.0000,12.1580,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.419,13.1462,0.0000,11.4554,0.0000,12.1612,0.0000,12.4455,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.423,13.1451,0.0000,11.4564,0.0000,12.1622,0.0000,12.4465,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.425,13.1462,0.0000,11.4564,0.0000,12.1622,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.428,13.1484,0.0000,11.4564,0.0000,12.1601,0.0000,12.4402,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.458,13.1473,0.0000,11.4564,0.0000,12.1601,0.0000,12.4444,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
0.462,13.1440,0.0000,11.4595,0.0000,12.1622,0.0000,12.4423,0.0000,OL,OL,OL,OL,OL,OL,0.0000,0.0000
